I,     J,'CKT',     R,          X,         B,                    NAME                 ,   RATE1,   RATE2,   RATE3,   RATE4,   RATE5,   RATE6,   RATE7,   RATE8,   RATE9,  RATE10,  RATE11,  RATE12,    GI,       BI,       GJ,       BJ,STAT,MET,  LEN,  O1,  F1,    O2,  F2,    O3,  F3,    O4,  F4
  1047,  1017,'30',3.60000E-2,1.56000E-1,2.40000E-2,'                                        ',  150.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1047,  1017,'40',3.60000E-2,1.56000E-1,2.40000E-2,'                                        ',  150.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1024,  1018,'1 ',1.09400E-2,6.57200E-2,8.92000E-3,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1024,  1018,'10',1.09400E-2,6.57200E-2,8.92000E-3,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1024,  1018,'20',1.09400E-2,6.57200E-2,8.92000E-3,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1019,  1040,'1 ',4.97800E-2,2.06510E-1,3.50400E-2,'                                        ',  149.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1019,  1040,'10',4.97800E-2,2.06510E-1,3.50400E-2,'                                        ',  149.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1019,  1040,'20',4.97800E-2,2.06510E-1,3.50400E-2,'                                        ',  149.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1019,  1040,'30',4.97800E-2,2.06510E-1,3.50400E-2,'                                        ',  149.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1019,  1040,'40',4.97800E-2,2.06510E-1,3.50400E-2,'                                        ',  149.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1019,  1040,'50',4.97800E-2,2.06510E-1,3.50400E-2,'                                        ',  149.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1019,  1040,'60',4.97800E-2,2.06510E-1,3.50400E-2,'                                        ',  149.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1019,  1045,'1 ',1.52200E-2,3.72000E-2,4.87000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1019,  1045,'10',1.52200E-2,3.72000E-2,4.87000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1019,  1071,'1 ',4.40000E-3,2.80000E-2,5.40000E-3,'                                        ',  225.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1071,  1019,'10',4.40000E-3,2.80000E-2,5.40000E-3,'                                        ',  225.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1071,  1019,'2 ',4.40000E-3,2.80000E-2,5.40000E-3,'                                        ',  225.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1019,  1084,'1 ',3.00000E-2,1.60000E-1,2.50000E-2,'                                        ',  220.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1019,  1084,'10',3.00000E-2,1.60000E-1,2.50000E-2,'                                        ',  220.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 0,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1025,  1020,'1 ',8.28000E-3,3.43400E-2,5.83000E-3,'                                        ',  149.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1025,  1020,'10',8.28000E-3,3.43400E-2,5.83000E-3,'                                        ',  149.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1025,  1020,'20',8.28000E-3,3.43400E-2,5.83000E-3,'                                        ',  149.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1025,  1020,'30',8.28000E-3,3.43400E-2,5.83000E-3,'                                        ',  149.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1025,  1020,'40',8.28000E-3,3.43400E-2,5.83000E-3,'                                        ',  149.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1025,  1020,'50',8.28000E-3,3.43400E-2,5.83000E-3,'                                        ',  149.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1084,  1020,'1 ',1.05600E-2,6.33700E-2,8.60000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1020,  3059,'1 ',1.89000E-2,6.00000E-2,6.00000E-3,'                                        ',  300.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1020,  3059,'10',1.89000E-2,6.00000E-2,6.00000E-3,'                                        ',  300.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1020,  3059,'20',1.89000E-2,6.00000E-2,6.00000E-3,'                                        ',  300.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1020,  3059,'30',1.89000E-2,6.00000E-2,6.00000E-3,'                                        ',  300.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1020,  3130,'1 ',9.96000E-3,6.93800E-2,1.13400E-2,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1020,  3130,'10',9.96000E-3,6.93800E-2,1.13400E-2,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 0,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1022,  1028,'1 ',1.43300E-2,9.25300E-2,1.76500E-2,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1022,  1028,'2 ',1.43300E-2,9.25300E-2,1.76500E-2,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1024,  1090,'1 ',1.41400E-2,6.30300E-2,9.24000E-3,'                                        ',  149.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1024,  1090,'10',1.41400E-2,6.30300E-2,9.24000E-3,'                                        ',  149.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1024,  1090,'20',1.41400E-2,6.30300E-2,9.24000E-3,'                                        ',  149.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1027,  1045,'1 ',2.50500E-2,1.09570E-1,1.66900E-2,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1056,  1027,'1 ',3.12100E-2,7.63000E-2,9.99000E-3,'                                        ',  250.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1056,  1027,'10',3.12100E-2,7.63000E-2,9.99000E-3,'                                        ',  250.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1028,  3109,'1 ',4.28000E-3,1.87500E-2,2.86000E-3,'                                        ',  250.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1028,  3109,'10',4.28000E-3,1.87500E-2,2.86000E-3,'                                        ',  250.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1028,  3109,'20',4.28000E-3,1.87500E-2,2.86000E-3,'                                        ',  250.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1029,  1056,'1 ',2.05400E-2,1.17330E-1,1.76300E-2,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1030,  1038,'1 ',7.40400E-2,4.22850E-1,6.35400E-2,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1083,  1030,'1 ',6.53700E-2,3.73340E-1,5.61000E-2,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1032,  1036,'1 ',1.95600E-2,1.17460E-1,1.59400E-2,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1032,  1036,'10',1.95600E-2,1.17460E-1,1.59400E-2,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1038,  1032,'1 ',4.50000E-2,1.10000E-1,1.50000E-2,'                                        ',  155.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1038,  1032,'10',4.50000E-2,1.10000E-1,1.50000E-2,'                                        ',  155.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1038,  1032,'20',4.50000E-2,1.10000E-1,1.50000E-2,'                                        ',  155.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1038,  1032,'30',4.50000E-2,1.10000E-1,1.50000E-2,'                                        ',  155.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1038,  1032,'40',4.50000E-2,1.10000E-1,1.50000E-2,'                                        ',  155.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1038,  1032,'50',4.50000E-2,1.10000E-1,1.50000E-2,'                                        ',  155.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1038,  1032,'60',4.50000E-2,1.10000E-1,1.50000E-2,'                                        ',  155.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1038,  1032,'70',4.50000E-2,1.10000E-1,1.50000E-2,'                                        ',  155.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1038,  1032,'80',4.50000E-2,1.10000E-1,1.50000E-2,'                                        ',  155.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1038,  1032,'90',4.50000E-2,1.10000E-1,1.50000E-2,'                                        ',  155.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1033,  1081,'1 ',3.00000E-3,3.10000E-2,5.90000E-2,'                                        ',  548.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1033,  1081,'10',3.00000E-3,3.10000E-2,5.90000E-2,'                                        ',  548.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1033,  1081,'20',3.00000E-3,3.10000E-2,5.90000E-2,'                                        ',  548.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1033,  1081,'30',3.00000E-3,3.10000E-2,5.90000E-2,'                                        ',  548.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1033,  3050,'1 ',1.39000E-2,1.36000E-1,2.62000E-1,'                                        ',  647.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1033,  3050,'10',1.39000E-2,1.36000E-1,2.62000E-1,'                                        ',  647.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1067,  1034,'1 ',7.95000E-3,4.77100E-2,6.47000E-3,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1067,  1034,'10',7.95000E-3,4.77100E-2,6.47000E-3,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  1067,  1034,'20',7.95000E-3,4.77100E-2,6.47000E-3,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
