I,'ID',STAT,AREA,ZONE,      PL,        QL,        IP,        IQ,        YP,        YQ, OWNER,SCALE,INTRPT,  DGENP,     DGENQ, DGENM
 6115,'1 ',1,   6,  22,   171.125,    37.154,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6116,'1 ',1,   6,  23,     5.050,     1.096,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6116,'2 ',1,   6,  23,    69.143,    15.012,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6117,'1 ',1,   6,  25,    35.497,     7.707,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6120,'1 ',1,   6,  23,   254.863,    55.334,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6121,'1 ',1,   6,  26,   157.645,    34.227,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6122,'1 ',1,   6,  24,    29.633,     6.434,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6123,'1 ',1,   6,  23,    58.866,    12.781,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6124,'1 ',1,   6,  22,    74.929,    16.268,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6125,'1 ',1,   6,  22,     3.383,     0.734,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6126,'1 ',1,   6,  23,    65.741,    14.273,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6127,'1 ',1,   6,  25,    32.937,     7.151,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6128,'1 ',1,   6,  26,    68.908,    14.961,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6129,'1 ',1,   6,  26,     1.382,     0.300,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6129,'2 ',1,   6,  26,     4.534,     0.984,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6129,'3 ',1,   6,  26,     6.945,     1.508,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6130,'1 ',1,   6,  23,    17.484,     3.796,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6131,'1 ',1,   6,  22,    57.229,    12.425,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6132,'1 ',1,   6,  23,    84.482,    18.342,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6133,'1 ',1,   6,  25,    13.620,     2.957,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6134,'1 ',1,   6,  23,     9.944,     2.159,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6135,'1 ',1,   6,  25,    19.129,     4.153,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6135,'2 ',1,   6,  25,     9.204,     1.998,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6136,'1 ',1,   6,  23,    92.891,    20.168,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6137,'1 ',1,   6,  23,    55.045,    11.951,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6138,'1 ',1,   6,  26,    36.124,     7.843,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6139,'1 ',1,   6,  25,     3.657,     0.794,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6139,'2 ',1,   6,  25,     8.879,     1.928,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6140,'1 ',1,   6,  23,    15.253,     3.312,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6150,'1 ',1,   6,  26,   153.033,    33.226,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6151,'1 ',1,   6,  25,    21.067,     4.574,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6153,'1 ',1,   6,  26,   140.901,    30.591,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6154,'1 ',1,   6,  23,    56.247,    12.212,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6155,'1 ',1,   6,  26,    48.307,    10.488,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6156,'1 ',1,   6,  23,    68.720,    14.920,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6157,'1 ',1,   6,  26,    37.592,     8.162,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6158,'1 ',1,   6,  25,     7.356,     1.597,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6159,'1 ',1,   6,  22,   118.808,    25.795,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6160,'1 ',1,   6,  23,    44.729,     9.711,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6160,'2 ',1,   6,  23,    83.523,    18.134,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6168,'1 ',1,   6,  26,   180.391,    39.165,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6171,'1 ',1,   6,  26,    34.890,     7.575,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6171,'2 ',1,   6,  26,   113.562,    24.656,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6173,'1 ',1,   6,  24,    46.303,    10.053,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6174,'1 ',1,   6,  22,   124.955,    27.129,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6175,'1 ',1,   6,  23,   126.063,    27.370,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6176,'1 ',1,   6,  23,    59.144,    12.841,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6178,'1 ',1,   6,  26,   175.459,    38.094,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6179,'1 ',1,   6,  26,    15.464,     3.357,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6180,'1 ',1,   6,  22,    44.557,     9.674,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6181,'1 ',1,   6,  23,    64.108,    13.919,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6182,'1 ',1,   6,  26,   125.061,    27.152,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6183,'1 ',1,   6,  25,    35.192,     7.641,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6184,'1 ',1,   6,  23,    63.153,    13.711,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6185,'1 ',1,   6,  23,    27.194,     5.904,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6186,'1 ',1,   6,  23,    51.373,    11.154,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6187,'1 ',1,   6,  23,   104.977,    22.792,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6189,'1 ',1,   6,  25,     3.829,     0.831,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6189,'2 ',1,   6,  25,     5.610,     1.218,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6189,'3 ',1,   6,  25,    26.277,     5.705,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6190,'1 ',1,   6,  24,    24.097,     5.232,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6191,'1 ',1,   6,  22,    21.889,     4.752,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6193,'1 ',1,   6,  25,    46.573,    10.112,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6194,'1 ',1,   6,  23,    57.973,    12.587,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6195,'1 ',1,   6,  25,     1.265,     0.275,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6195,'2 ',1,   6,  25,     2.200,     0.478,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6196,'1 ',1,   6,  23,    27.765,     6.028,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6199,'1 ',1,   6,  26,   312.867,    67.928,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6200,'1 ',1,   6,  26,    14.626,     3.176,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6200,'2 ',1,   6,  26,    45.770,     9.937,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6201,'1 ',1,   6,  26,    50.993,    11.071,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6202,'1 ',1,   6,  22,     7.850,     1.704,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6202,'2 ',1,   6,  22,    13.851,     3.007,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6203,'1 ',1,   6,  26,   153.456,    33.317,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6204,'1 ',1,   6,  26,    10.191,     2.213,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6205,'1 ',1,   6,  23,   159.149,    34.553,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6206,'1 ',1,   6,  25,     3.731,     0.810,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6206,'2 ',1,   6,  25,     3.328,     0.722,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6206,'3 ',1,   6,  25,    17.520,     3.804,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6207,'1 ',1,   6,  23,    38.261,     8.307,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6208,'1 ',1,   6,  23,   104.487,    22.686,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6208,'2 ',1,   6,  23,    79.471,    17.254,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6209,'1 ',1,   6,  26,     2.314,     0.502,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6209,'2 ',1,   6,  26,     7.505,     1.629,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6217,'1 ',1,   6,  23,    69.119,    15.007,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6218,'1 ',1,   6,  23,    66.872,    14.519,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6219,'1 ',1,   6,  23,    83.429,    18.113,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6220,'1 ',1,   6,  22,   125.926,    27.340,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6221,'1 ',1,   6,  22,     9.533,     2.070,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6221,'2 ',1,   6,  22,     2.423,     0.526,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6223,'1 ',1,   6,  23,   217.729,    47.272,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6224,'1 ',1,   6,  23,   152.258,    33.057,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6225,'1 ',1,   6,  26,   111.245,    24.153,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6226,'1 ',1,   6,  26,    23.521,     5.107,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6227,'1 ',1,   6,  23,   164.888,    35.799,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6230,'1 ',1,   6,  22,   249.918,    54.261,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6231,'1 ',1,   6,  23,    92.010,    19.977,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6232,'1 ',1,   6,  23,    86.952,    18.879,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6233,'1 ',1,   6,  23,    84.940,    18.442,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6236,'1 ',1,   6,  26,   221.241,    48.034,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6237,'1 ',1,   6,  25,     2.451,     0.532,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6238,'1 ',1,   6,  23,   175.921,    38.195,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6241,'1 ',1,   6,  22,    31.089,     6.750,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6241,'2 ',1,   6,  22,   198.244,    43.041,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6250,'1 ',1,   6,  22,   112.501,    24.426,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6251,'1 ',1,   6,  22,     3.183,     0.691,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6251,'2 ',1,   6,  22,    63.693,    13.829,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6252,'1 ',1,   6,  23,     2.921,     0.634,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6252,'2 ',1,   6,  23,    14.677,     3.187,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6253,'1 ',1,   6,  24,     2.361,     0.513,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6253,'2 ',1,   6,  24,    14.861,     3.227,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6256,'1 ',1,   6,  23,    23.815,     5.171,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6261,'1 ',1,   6,  26,    40.685,     8.833,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6262,'1 ',1,   6,  23,    37.063,     8.047,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6264,'1 ',1,   6,  24,    30.067,     6.528,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6264,'2 ',1,   6,  24,    15.566,     3.380,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6275,'1 ',1,   6,  26,   144.326,    31.335,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6276,'1 ',1,   6,  26,    52.101,    11.312,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6278,'1 ',1,   6,  23,     8.891,     1.930,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6278,'2 ',1,   6,  23,   168.165,    36.511,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6280,'1 ',1,   6,  22,   177.510,    38.540,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6281,'1 ',1,   6,  22,    78.887,    17.128,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6282,'1 ',1,   6,  23,    34.182,     7.421,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6283,'1 ',1,   6,  22,     8.981,     1.950,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6284,'1 ',1,   6,  26,     1.398,     0.303,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6284,'2 ',1,   6,  26,    91.380,    19.840,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6286,'1 ',1,   6,  26,   107.890,    23.424,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6288,'1 ',1,   6,  26,   217.337,    47.187,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6289,'1 ',1,   6,  23,    96.364,    20.922,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6290,'1 ',1,   6,  23,    88.236,    19.157,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6291,'1 ',1,   6,  26,    26.837,     5.827,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6306,'1 ',1,   6,  23,    70.721,    15.354,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6307,'1 ',1,   6,  26,   144.577,    31.390,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6307,'2 ',1,   6,  26,    26.027,     5.651,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6309,'1 ',1,   6,  26,    53.639,    11.646,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6310,'1 ',1,   6,  22,   120.414,    26.143,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6311,'1 ',1,   6,  25,     1.844,     0.400,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6311,'2 ',1,   6,  25,     1.378,     0.299,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6311,'3 ',1,   6,  25,     7.979,     1.732,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6312,'1 ',1,   6,  22,    59.606,    12.941,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6313,'1 ',1,   6,  23,    34.303,     7.448,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6314,'1 ',1,   6,  26,    38.516,     8.362,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6319,'1 ',1,   6,  23,    91.638,    19.896,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6320,'1 ',1,   6,  22,    62.503,    13.570,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6322,'1 ',1,   6,  22,     7.513,     1.631,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6322,'2 ',1,   6,  22,    78.703,    17.088,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6323,'1 ',1,   6,  26,    43.554,     9.456,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6324,'1 ',1,   6,  22,    75.982,    16.497,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6325,'1 ',1,   6,  25,     6.190,     1.344,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6326,'1 ',1,   6,  25,     1.860,     0.404,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6326,'2 ',1,   6,  25,    18.283,     3.969,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6327,'1 ',1,   6,  25,     4.350,     0.944,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6327,'2 ',1,   6,  25,    18.631,     4.045,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6328,'1 ',1,   6,  26,    36.472,     7.919,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6329,'1 ',1,   6,  24,     2.333,     0.507,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6330,'1 ',1,   6,  23,     6.906,     1.499,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6330,'2 ',1,   6,  23,   167.640,    36.397,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6331,'1 ',1,   6,  23,   106.128,    23.042,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6332,'1 ',1,   6,  26,    95.268,    20.684,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6335,'1 ',1,   6,  26,   214.945,    46.668,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6336,'1 ',1,   6,  26,    34.017,     7.386,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6337,'1 ',1,   6,  26,   158.150,    34.337,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6338,'1 ',1,   6,  25,     5.720,     1.242,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6338,'2 ',1,   6,  25,     2.964,     0.643,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6338,'3 ',1,   6,  25,    35.172,     7.636,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6339,'1 ',1,   6,  23,    44.854,     9.738,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6340,'1 ',1,   6,  24,    21.020,     4.564,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6340,'2 ',1,   6,  24,    17.062,     3.704,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6341,'1 ',1,   6,  25,     8.221,     1.785,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6344,'1 ',1,   6,  23,   207.229,    44.992,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6345,'1 ',1,   6,  23,    23.102,     5.016,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6346,'1 ',1,   6,  26,     3.003,     0.652,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6351,'1 ',1,   6,  23,    31.144,     6.762,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6352,'1 ',1,   6,  26,   158.894,    34.498,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6353,'1 ',1,   6,  23,   140.881,    30.587,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6355,'1 ',1,   6,  23,   198.122,    43.015,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6356,'1 ',1,   6,  26,   177.377,    38.511,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6357,'1 ',1,   6,  26,     2.533,     0.550,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6357,'2 ',1,   6,  26,    37.701,     8.185,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6358,'1 ',1,   6,  23,   101.774,    22.097,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 6360,'1 ',1,   6,  23,    50.805,    11.030,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7001,'1 ',1,   7,   6,    12.136,     2.635,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7004,'1 ',1,   7,   4,   289.600,    62.876,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7010,'1 ',1,   7,   5,    20.425,     4.434,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7011,'1 ',1,   7,   5,    46.710,    10.141,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7012,'1 ',1,   7,   3,     1.225,     0.266,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7013,'1 ',1,   7,   5,   180.157,    39.114,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7014,'1 ',1,   7,   4,    68.912,    14.962,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7016,'1 ',1,   7,   4,   111.660,    24.243,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7017,'1 ',1,   7,   3,   177.252,    38.484,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7020,'1 ',1,   7,   6,     0.493,     0.107,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7020,'2 ',1,   7,   6,    97.883,    21.252,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7026,'1 ',1,   7,   4,    33.955,     7.372,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7026,'2 ',1,   7,   4,    22.668,     4.922,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7027,'1 ',1,   7,   5,   142.533,    30.946,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7028,'1 ',1,   7,   3,   100.502,    21.820,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7036,'1 ',1,   7,   5,   120.461,    26.154,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7039,'1 ',1,   7,   3,   307.331,    66.726,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7041,'1 ',1,   7,   4,   122.520,    26.601,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7044,'1 ',1,   7,   6,   162.660,    35.316,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7049,'1 ',1,   7,   3,   369.506,    80.225,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7050,'1 ',1,   7,   5,    93.999,    20.409,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7051,'1 ',1,   7,   3,   183.727,    39.890,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
 7052,'1 ',1,   7,   3,   139.194,    30.221,     0.000,     0.000,     0.000,     0.000,   1,1, 0,     0.000,     0.000, 1
