   I,'NAME        ', BASKV, IDE,AREA,ZONE,OWNER, VM,        VA,    NVHI,   NVLO,   EVHI,   EVLO
 2111,'ARCHER CIT~1', 161.0000,1,   2,  11,   1,0.98004925, -18.630046, 1.10000, 0.90000, 1.10000, 0.90000
 2112,'PETROLIA 0  ', 161.0000,1,   2,  11,   1,0.98162955, -22.536086, 1.10000, 0.90000, 1.10000, 0.90000
 2113,'PARIS 1 0   ', 500.0000,2,   2,  11,   1,1.01338673, -41.668351, 1.10000, 0.90000, 1.10000, 0.90000
 2114,'PARIS 1 1   ', 161.0000,2,   2,  11,   1,1.01092756, -42.854072, 1.10000, 0.90000, 1.10000, 0.90000
 2115,'PARIS 1 2   ',  13.8000,2,   2,  11,   1,1.00271451, -36.099698, 1.10000, 0.90000, 1.10000, 0.90000
 2116,'PARIS 1 3   ',  13.8000,2,   2,  11,   1,1.00872147, -38.788047, 1.10000, 0.90000, 1.10000, 0.90000
 2117,'PARIS 1 4   ',  13.8000,2,   2,  11,   1,1.00000000, -35.205039, 1.10000, 0.90000, 1.10000, 0.90000
 2118,'PARIS 1 5   ',  13.8000,2,   2,  11,   1,1.00000000, -34.506959, 1.10000, 0.90000, 1.10000, 0.90000
 2119,'PARIS 1 6   ',  13.8000,2,   2,  11,   1,1.00738764, -38.157026, 1.10000, 0.90000, 1.10000, 0.90000
 2120,'PARIS 1 7   ',  13.8000,2,   2,  11,   1,1.00999999, -34.862477, 1.10000, 0.90000, 1.10000, 0.90000
 2121,'BAGWELL 0   ', 161.0000,1,   2,  11,   1,1.00351512, -45.926298, 1.10000, 0.90000, 1.10000, 0.90000
 2122,'TELEPHONE 0 ', 161.0000,1,   2,  11,   1,0.99392349, -47.037833, 1.10000, 0.90000, 1.10000, 0.90000
 2123,'PANHANDLE ~1', 161.0000,2,   2,  10,   1,1.00000000,  17.591501, 1.10000, 0.90000, 1.10000, 0.90000
 2124,'VAN ALSTYN~1', 161.0000,1,   2,  11,   1,0.98738378, -53.890421, 1.10000, 0.90000, 1.10000, 0.90000
 2125,'TIOGA 0     ', 161.0000,1,   2,  11,   1,0.99036509, -52.417891, 1.10000, 0.90000, 1.10000, 0.90000
 2126,'VALLEY VIE~1', 161.0000,1,   2,  11,   1,0.99810272, -45.941471, 1.10000, 0.90000, 1.10000, 0.90000
 2127,'MIAMI 0     ', 500.0000,2,   2,  10,   1,1.02471185,   0.527305, 1.10000, 0.90000, 1.10000, 0.90000
 2128,'MIAMI 1     ', 161.0000,1,   2,  10,   1,0.99688977,   4.408096, 1.10000, 0.90000, 1.10000, 0.90000
 2129,'TRENTON 0   ', 161.0000,1,   2,  11,   1,0.99201488, -52.240203, 1.10000, 0.90000, 1.10000, 0.90000
 2130,'HASKELL 0   ', 161.0000,2,   2,  10,   1,1.00000000,  -0.981143, 1.10000, 0.90000, 1.10000, 0.90000
 2131,'HASKELL 1   ', 115.0000,2,   2,  10,   1,1.00000000,   3.860495, 1.10000, 0.90000, 1.10000, 0.90000
 2132,'HASKELL 2   ', 115.0000,2,   2,  10,   1,1.00000000,   6.639230, 1.10000, 0.90000, 1.10000, 0.90000
 2133,'SAINT JO 0  ', 161.0000,1,   2,  11,   1,1.00620258, -36.458266, 1.10000, 0.90000, 1.10000, 0.90000
 3001,'KERRVILLE 0 ', 230.0000,1,   3,  28,   1,0.99683732, -46.498521, 1.10000, 0.90000, 1.10000, 0.90000
 3002,'KERRVILLE 1 ', 115.0000,1,   3,  28,   1,0.98047966, -48.465714, 1.10000, 0.90000, 1.10000, 0.90000
 3003,'SWEETWATER~4', 115.0000,1,   3,  27,   1,0.99672383,   4.173734, 1.10000, 0.90000, 1.10000, 0.90000
 3004,'SWEETWATER~5',  18.0000,2,   3,  27,   1,1.00000000,   5.802697, 1.10000, 0.90000, 1.10000, 0.90000
 3005,'LEAKEY 0    ', 115.0000,1,   3,  28,   1,1.02005422, -39.209855, 1.10000, 0.90000, 1.10000, 0.90000
 3006,'HAMLIN 0    ', 115.0000,1,   3,  27,   1,0.99104136,   2.037797, 1.10000, 0.90000, 1.10000, 0.90000
 3007,'MERKEL 3 0  ', 115.0000,1,   3,  27,   1,0.98814791,  -1.194341, 1.10000, 0.90000, 1.10000, 0.90000
 3008,'COLEMAN 0   ', 115.0000,1,   3,  27,   1,0.94776785,  -4.898843, 1.10000, 0.90000, 1.10000, 0.90000
 3009,'SONORA 0    ', 115.0000,1,   3,  28,   1,0.96313637,   9.450849, 1.10000, 0.90000, 1.10000, 0.90000
 3010,'CAMP WOOD 0 ', 115.0000,1,   3,  28,   1,0.98916620, -36.355546, 1.10000, 0.90000, 1.10000, 0.90000
 3011,'LLANO 0     ', 115.0000,1,   3,  28,   1,0.97155899, -49.281840, 1.10000, 0.90000, 1.10000, 0.90000
 3012,'WILLOW CIT~1', 115.0000,1,   3,  28,   1,0.97759587, -49.639489, 1.10000, 0.90000, 1.10000, 0.90000
 3013,'ABILENE 4 0 ', 115.0000,1,   3,  27,   1,0.99796706,  -4.613815, 1.10000, 0.90000, 1.10000, 0.90000
 3014,'KINGSLAND 0 ', 115.0000,1,   3,  28,   1,0.96679747, -37.730979, 1.10000, 0.90000, 1.10000, 0.90000
 3015,'ROSCOE 6 0  ', 115.0000,1,   3,  27,   1,0.99126816,   4.892172, 1.10000, 0.90000, 1.10000, 0.90000
 3016,'BLACKWELL 0 ', 115.0000,1,   3,  27,   1,0.98706287,   0.602659, 1.10000, 0.90000, 1.10000, 0.90000
 3017,'BLACKWELL 1 ',  18.0000,2,   3,  27,   1,1.00032675,   3.267972, 1.10000, 0.90000, 1.10000, 0.90000
 3018,'CHRISTOVAL 0', 230.0000,1,   3,  27,   1,0.95187283,  -0.887051, 1.10000, 0.90000, 1.10000, 0.90000
 3019,'CHRISTOVAL 1', 115.0000,1,   3,  27,   1,0.95368034,   1.012872, 1.10000, 0.90000, 1.10000, 0.90000
 3020,'CHRISTOVAL 2',  13.8000,2,   3,  27,   1,0.97248322,   3.812325, 1.10000, 0.90000, 1.10000, 0.90000
 3021,'LUEDERS 0   ', 115.0000,1,   3,  27,   1,0.98409891,   0.020553, 1.10000, 0.90000, 1.10000, 0.90000
 3022,'COLORADO C~1', 115.0000,1,   3,  27,   1,0.97245848,   6.661529, 1.10000, 0.90000, 1.10000, 0.90000
 3023,'STAMFORD 0  ', 115.0000,1,   3,  27,   1,1.00611532,   5.744288, 1.10000, 0.90000, 1.10000, 0.90000
 3024,'ELDORADO 0  ', 115.0000,2,   3,  28,   1,0.96005923,   3.708183, 1.10000, 0.90000, 1.10000, 0.90000
 3025,'SAN SABA 0  ', 115.0000,1,   3,  28,   1,0.93651640, -19.980684, 1.10000, 0.90000, 1.10000, 0.90000
 3026,'ABILENE 2 0 ', 230.0000,1,   3,  27,   1,0.98969507, -13.092070, 1.10000, 0.90000, 1.10000, 0.90000
 3027,'ABILENE 2 1 ', 115.0000,1,   3,  27,   1,1.00147939, -12.277048, 1.10000, 0.90000, 1.10000, 0.90000
 3028,'ABILENE 2 2 ',  18.0000,2,   3,  27,   1,1.00295544, -10.307889, 1.10000, 0.90000, 1.10000, 0.90000
 3029,'LOMETA 0    ', 115.0000,1,   3,  28,   1,0.97982782, -34.326769, 1.10000, 0.90000, 1.10000, 0.90000
 3030,'SAN ANGELO~1', 115.0000,1,   3,  27,   1,0.97466815,  -8.957102, 1.10000, 0.90000, 1.10000, 0.90000
 3031,'TUSCOLA 0   ', 115.0000,1,   3,  27,   1,0.97780353,  -2.130107, 1.10000, 0.90000, 1.10000, 0.90000
 3032,'ABILENE 7 0 ', 115.0000,1,   3,  27,   1,0.98968023,  -3.024660, 1.10000, 0.90000, 1.10000, 0.90000
 3033,'SNYDER 1 0  ', 115.0000,1,   3,  27,   1,0.99684149,  11.020519, 1.10000, 0.90000, 1.10000, 0.90000
 3034,'SNYDER 1 1  ',  22.0000,2,   3,  27,   1,1.01977646,  15.723562, 1.10000, 0.90000, 1.10000, 0.90000
 3035,'CHEROKEE 0  ', 115.0000,1,   3,  28,   1,0.96185327, -15.018927, 1.10000, 0.90000, 1.10000, 0.90000
 3036,'RICHLAND S~1', 115.0000,1,   3,  28,   1,0.94088554, -11.843052, 1.10000, 0.90000, 1.10000, 0.90000
 3037,'ROSCOE 2 0  ', 230.0000,1,   3,  27,   1,0.96732807,  -0.842268, 1.10000, 0.90000, 1.10000, 0.90000
 3038,'ROSCOE 2 1  ', 115.0000,1,   3,  27,   1,0.96617115,   2.973918, 1.10000, 0.90000, 1.10000, 0.90000
 3039,'ROSCOE 2 2  ',  13.8000,2,   3,  27,   1,0.98087758,   2.059676, 1.10000, 0.90000, 1.10000, 0.90000
 3040,'BALLINGER 0 ', 115.0000,1,   3,  27,   1,0.97886097,  -5.044693, 1.10000, 0.90000, 1.10000, 0.90000
 3041,'SILVER 0    ', 230.0000,2,   3,  27,   1,0.95495099,  -5.800416, 1.10000, 0.90000, 1.10000, 0.90000
 3042,'SILVER 1    ', 115.0000,2,   3,  27,   1,0.96000123,   8.060990, 1.10000, 0.90000, 1.10000, 0.90000
 3043,'SILVER 2    ',  13.8000,2,   3,  27,   1,0.97730088,  -4.273710, 1.10000, 0.90000, 1.10000, 0.90000
 3044,'SILVER 3    ',  13.8000,2,   3,  27,   1,0.98598802,  -3.671342, 1.10000, 0.90000, 1.10000, 0.90000
 3045,'SILVER 4    ',  13.8000,2,   3,  27,   1,0.97282869,  -4.589316, 1.10000, 0.90000, 1.10000, 0.90000
 3046,'ROSCOE 5 0  ', 230.0000,1,   3,  27,   1,0.95034391, -11.258646, 1.10000, 0.90000, 1.10000, 0.90000
 3047,'ROSCOE 5 1  ', 115.0000,1,   3,  27,   1,0.98644620,   0.072180, 1.10000, 0.90000, 1.10000, 0.90000
 3048,'ROSCOE 5 2  ', 500.0000,2,   3,  27,   1,0.96357453, -18.453679, 1.10000, 0.90000, 1.10000, 0.90000
 3049,'ANSON 0     ', 115.0000,2,   3,  27,   1,0.99578863,   3.850604, 1.10000, 0.90000, 1.10000, 0.90000
 3050,'DEL RIO 0   ', 230.0000,2,   3,  28,   1,0.94715071,   0.268647, 1.10000, 0.90000, 1.10000, 0.90000
 3051,'DEL RIO 1   ', 115.0000,2,   3,  28,   1,0.94052023,   0.848024, 1.10000, 0.90000, 1.10000, 0.90000
 3052,'HUNT 0      ', 115.0000,1,   3,  28,   1,0.98181707, -44.129538, 1.10000, 0.90000, 1.10000, 0.90000
 3053,'WINGATE 0   ', 230.0000,1,   3,  27,   1,0.98760098,  -4.819272, 1.10000, 0.90000, 1.10000, 0.90000
 3054,'WINGATE 1   ', 115.0000,1,   3,  27,   1,0.97735399,  -3.095308, 1.10000, 0.90000, 1.10000, 0.90000
 3055,'WINGATE 2   ',  13.8000,2,   3,  27,   1,1.00266731,  -1.705127, 1.10000, 0.90000, 1.10000, 0.90000
 3056,'WINGATE 3   ',  13.8000,2,   3,  27,   1,1.00169611,  -1.872312, 1.10000, 0.90000, 1.10000, 0.90000
 3057,'WINGATE 4   ',  13.8000,2,   3,  27,   1,1.00184286,  -1.966595, 1.10000, 0.90000, 1.10000, 0.90000
 3058,'STERLING C~1', 230.0000,1,   3,  27,   1,0.96057278,  -0.212796, 1.10000, 0.90000, 1.10000, 0.90000
 3059,'STERLING C~2', 115.0000,1,   3,  27,   1,0.95528644,  10.768176, 1.10000, 0.90000, 1.10000, 0.90000
 3060,'STERLING C~3',  18.0000,2,   3,  27,   1,0.97970372,   4.080063, 1.10000, 0.90000, 1.10000, 0.90000
 3061,'STERLING C~4',  18.0000,2,   3,  27,   1,0.97475630,   2.868168, 1.10000, 0.90000, 1.10000, 0.90000
 3062,'STERLING C~5',  18.0000,2,   3,  27,   1,0.96844554,   1.348296, 1.10000, 0.90000, 1.10000, 0.90000
 3063,'STERLING C~6',  18.0000,2,   3,  27,   1,0.97149438,   2.001379, 1.10000, 0.90000, 1.10000, 0.90000
 3064,'ROSCOE 4 0  ', 115.0000,1,   3,  27,   1,0.98851538,   2.869739, 1.10000, 0.90000, 1.10000, 0.90000
 3065,'ROSCOE 4 1  ',  18.0000,2,   3,  27,   1,1.00000000,   9.081497, 1.10000, 0.90000, 1.10000, 0.90000
 3066,'BRADY 0     ', 115.0000,2,   3,  28,   1,1.00000000,  -9.066890, 1.10000, 0.90000, 1.10000, 0.90000
 3067,'TRENT 1 0   ', 115.0000,1,   3,  27,   1,1.00027406,   2.460683, 1.10000, 0.90000, 1.10000, 0.90000
 3068,'TRENT 1 1   ',  20.0000,2,   3,  27,   1,1.01534081,   5.502645, 1.10000, 0.90000, 1.10000, 0.90000
 3069,'OVALO 0     ', 115.0000,1,   3,  27,   1,0.97567457,  -3.460341, 1.10000, 0.90000, 1.10000, 0.90000
 3070,'NOLAN 0     ', 115.0000,1,   3,  27,   1,0.99986470,   1.117439, 1.10000, 0.90000, 1.10000, 0.90000
 3071,'NOLAN 1     ',  24.0000,2,   3,  27,   1,1.00000000,   3.441596, 1.10000, 0.90000, 1.10000, 0.90000
 3072,'MILES 0     ', 115.0000,1,   3,  27,   1,0.98788005,  -5.934485, 1.10000, 0.90000, 1.10000, 0.90000
 3073,'BRACKETTVI~3', 115.0000,1,   3,  28,   1,1.00098562, -32.620652, 1.10000, 0.90000, 1.10000, 0.90000
 3074,'BRACKETTVI~4',  13.8000,2,   3,  28,   1,1.00000000, -31.358648, 1.10000, 0.90000, 1.10000, 0.90000
 3075,'MASON 0     ', 115.0000,2,   3,  28,   1,0.98590732,   1.661010, 1.10000, 0.90000, 1.10000, 0.90000
 3076,'BRACKETTVI~5', 115.0000,2,   3,  28,   1,1.00048482, -31.977658, 1.10000, 0.90000, 1.10000, 0.90000
 3077,'ABILENE 6 0 ', 115.0000,1,   3,  27,   1,0.98739600,  -3.284975, 1.10000, 0.90000, 1.10000, 0.90000
 3078,'HERMLEIGH 0 ', 230.0000,1,   3,  27,   1,0.95760798,  -2.720157, 1.10000, 0.90000, 1.10000, 0.90000
 3079,'HERMLEIGH 1 ', 161.0000,1,   3,  27,   1,0.95886111,   0.467010, 1.10000, 0.90000, 1.10000, 0.90000
 3080,'HERMLEIGH 2 ', 115.0000,1,   3,  27,   1,0.96310204,   2.325752, 1.10000, 0.90000, 1.10000, 0.90000
 3081,'HERMLEIGH 3 ',  20.0000,2,   3,  27,   1,0.97432196,   0.727313, 1.10000, 0.90000, 1.10000, 0.90000
 3082,'MERKEL 1 0  ', 230.0000,1,   3,  27,   1,0.97303689,  -5.232584, 1.10000, 0.90000, 1.10000, 0.90000
 3083,'MERKEL 1 1  ', 115.0000,1,   3,  27,   1,0.97617972,  -2.556100, 1.10000, 0.90000, 1.10000, 0.90000
 3084,'MERKEL 1 2  ',  13.8000,2,   3,  27,   1,1.00000000,   5.048063, 1.10000, 0.90000, 1.10000, 0.90000
 3085,'LORAINE 1 0 ', 115.0000,1,   3,  27,   1,0.97126347,   4.659723, 1.10000, 0.90000, 1.10000, 0.90000
 3086,'LORAINE 1 1 ',  13.2000,2,   3,  27,   1,0.98878437,   8.249577, 1.10000, 0.90000, 1.10000, 0.90000
 3087,'LORAINE 1 2 ',  13.2000,1,   3,  27,   1,0.97126347,   4.659723, 1.10000, 0.90000, 1.10000, 0.90000
 3088,'ABILENE 1 0 ', 230.0000,1,   3,  27,   1,0.99173254,  -9.970183, 1.10000, 0.90000, 1.10000, 0.90000
 3089,'ABILENE 1 1 ', 161.0000,1,   3,  27,   1,0.99886632, -11.178149, 1.10000, 0.90000, 1.10000, 0.90000
 3090,'ABILENE 1 2 ', 161.0000,1,   3,  27,   1,1.00782418, -11.568632, 1.10000, 0.90000, 1.10000, 0.90000
 3091,'ABILENE 1 3 ', 115.0000,1,   3,  27,   1,1.01999998, -12.083671, 1.10000, 0.90000, 1.10000, 0.90000
 3092,'ABILENE 1 4 ',  13.8000,2,   3,  27,   1,1.00874984,  -6.352394, 1.10000, 0.90000, 1.10000, 0.90000
 3093,'ROCKSPRING~1', 115.0000,1,   3,  28,   1,0.98406017, -39.669773, 1.10000, 0.90000, 1.10000, 0.90000
 3094,'MERKEL 2 0  ', 115.0000,1,   3,  27,   1,0.99264187,  -0.710840, 1.10000, 0.90000, 1.10000, 0.90000
 3095,'MERKEL 2 1  ',  18.0000,2,   3,  27,   1,1.02608681,   7.500936, 1.10000, 0.90000, 1.10000, 0.90000
 3096,'FLUVANNA 2 0', 230.0000,1,   3,  27,   1,0.98486286,   6.412321, 1.10000, 0.90000, 1.10000, 0.90000
 3097,'FLUVANNA 2 1', 115.0000,1,   3,  27,   1,0.98647511,   9.234336, 1.10000, 0.90000, 1.10000, 0.90000
 3098,'FLUVANNA 2 2',  13.8000,2,   3,  27,   1,1.00637984,  11.031563, 1.10000, 0.90000, 1.10000, 0.90000
 3099,'DYESS AFB 0 ', 115.0000,1,   3,  27,   1,0.98994666,  -4.248895, 1.10000, 0.90000, 1.10000, 0.90000
 3100,'HAWLEY 0    ', 115.0000,1,   3,  27,   1,1.00169134,  -9.984252, 1.10000, 0.90000, 1.10000, 0.90000
 3101,'BUCHANAN D~4', 115.0000,1,   3,  28,   1,0.93967414, -26.312404, 1.10000, 0.90000, 1.10000, 0.90000
 3102,'ABILENE 3 0 ', 115.0000,1,   3,  27,   1,1.01044476, -11.988038, 1.10000, 0.90000, 1.10000, 0.90000
 3103,'SWEETWATER~6', 115.0000,1,   3,  27,   1,0.99039710,   2.314594, 1.10000, 0.90000, 1.10000, 0.90000
 3104,'BUCHANAN D~1', 115.0000,1,   3,  28,   1,0.94827157, -29.045359, 1.10000, 0.90000, 1.10000, 0.90000
 3105,'BUCHANAN D~2',  13.2000,2,   3,  28,   1,0.96881783, -25.996680, 1.10000, 0.90000, 1.10000, 0.90000
 3106,'BUCHANAN D~3',  13.2000,2,   3,  28,   1,1.00000000, -18.271900, 1.10000, 0.90000, 1.10000, 0.90000
 3107,'INGRAM 0    ', 115.0000,1,   3,  28,   1,0.97902840, -46.194516, 1.10000, 0.90000, 1.10000, 0.90000
 3108,'KEMPNER 0   ', 115.0000,1,   3,  28,   1,0.96232927, -42.031488, 1.10000, 0.90000, 1.10000, 0.90000
 3109,'FLUVANNA 1 0', 115.0000,1,   3,  27,   1,0.99287456,  11.288571, 1.10000, 0.90000, 1.10000, 0.90000
 3110,'FLUVANNA 1 1',  13.8000,2,   3,  27,   1,1.02529407,  19.083895, 1.10000, 0.90000, 1.10000, 0.90000
 3111,'STERLING C~7', 115.0000,1,   3,  27,   1,0.96962082,  10.927797, 1.10000, 0.90000, 1.10000, 0.90000
 3112,'STERLING C~8',  18.0000,2,   3,  27,   1,0.99080157,  15.140084, 1.10000, 0.90000, 1.10000, 0.90000
 3113,'STERLING C~9',  18.0000,2,   3,  27,   1,0.98993593,  15.163638, 1.10000, 0.90000, 1.10000, 0.90000
 3114,'SAN ANGELO~2', 115.0000,2,   3,  27,   1,0.94598597,  -3.561536, 1.10000, 0.90000, 1.10000, 0.90000
 3115,'ROTAN 0     ', 115.0000,2,   3,  27,   1,1.00000000,  10.103978, 1.10000, 0.90000, 1.10000, 0.90000
 3116,'SYNDER 0    ', 115.0000,1,   3,  27,   1,1.00295424,  14.250132, 1.10000, 0.90000, 1.10000, 0.90000
 3117,'SYNDER 1    ',  13.8000,2,   3,  27,   1,1.00000000,  17.308283, 1.10000, 0.90000, 1.10000, 0.90000
 3118,'SYNDER 2    ',  13.8000,2,   3,  27,   1,1.00000000,  16.267890, 1.10000, 0.90000, 1.10000, 0.90000
 3119,'BRACKETTVI~1', 115.0000,1,   3,  28,   1,0.99825841, -27.618088, 1.10000, 0.90000, 1.10000, 0.90000
 3120,'BRACKETTVI~2',  13.8000,2,   3,  28,   1,0.99853587, -26.842847, 1.10000, 0.90000, 1.10000, 0.90000
 3121,'ROSCOE 1 0  ', 115.0000,1,   3,  27,   1,0.99788392,   4.606528, 1.10000, 0.90000, 1.10000, 0.90000
 3122,'ROSCOE 1 1  ',  18.0000,2,   3,  27,   1,1.00000000,  13.571331, 1.10000, 0.90000, 1.10000, 0.90000
 3123,'UVALDE 0    ', 115.0000,1,   3,  28,   1,0.99923867, -34.115248, 1.10000, 0.90000, 1.10000, 0.90000
 3124,'FREDERICKS~1', 115.0000,1,   3,  28,   1,0.98245633, -45.968642, 1.10000, 0.90000, 1.10000, 0.90000
 3125,'ABILENE 5 0 ', 115.0000,1,   3,  27,   1,1.00902724, -12.062119, 1.10000, 0.90000, 1.10000, 0.90000
 3126,'SABINAL 0   ', 115.0000,2,   3,  28,   1,1.02889943, -37.077340, 1.10000, 0.90000, 1.10000, 0.90000
 3127,'SWEETWATER~2', 115.0000,2,   3,  27,   1,1.00000000,   6.092190, 1.10000, 0.90000, 1.10000, 0.90000
 3128,'LORAINE 2 0 ', 115.0000,1,   3,  27,   1,0.97689080,   4.646567, 1.10000, 0.90000, 1.10000, 0.90000
 3129,'ROSCOE 3 0  ', 115.0000,2,   3,  27,   1,1.00000000,   3.274510, 1.10000, 0.90000, 1.10000, 0.90000
 3130,'SAN ANGELO~3', 115.0000,1,   3,  27,   1,0.97148257,  11.673685, 1.10000, 0.90000, 1.10000, 0.90000
 3131,'TUSOCOLA 0  ', 115.0000,2,   3,  27,   1,0.99888849,   0.365766, 1.10000, 0.90000, 1.10000, 0.90000
 3132,'EDEN 0      ', 115.0000,2,   3,  28,   1,1.00000000,   6.053675, 1.10000, 0.90000, 1.10000, 0.90000
 3133,'SNYDER 2 0  ', 230.0000,2,   3,  27,   1,0.97288722,   2.636414, 1.10000, 0.90000, 1.10000, 0.90000
 3134,'SNYDER 2 1  ', 161.0000,2,   3,  27,   1,0.98068959,   3.166573, 1.10000, 0.90000, 1.10000, 0.90000
 3135,'SNYDER 2 2  ', 161.0000,2,   3,  27,   1,1.00000000,  13.344101, 1.10000, 0.90000, 1.10000, 0.90000
 3136,'SNYDER 2 3  ', 115.0000,2,   3,  27,   1,1.00000000,  11.918223, 1.10000, 0.90000, 1.10000, 0.90000
 3137,'SWEETWATER~1', 115.0000,2,   3,  27,   1,0.98603171,  -1.403853, 1.10000, 0.90000, 1.10000, 0.90000
 3138,'MENARD 0    ', 115.0000,1,   3,  28,   1,0.98789144,  -1.420749, 1.10000, 0.90000, 1.10000, 0.90000
 3139,'WINTERS 0   ', 115.0000,1,   3,  27,   1,0.97699732,  -3.267786, 1.10000, 0.90000, 1.10000, 0.90000
 3140,'GOLDSBORO 0 ', 115.0000,1,   3,  27,   1,0.97177559,  -3.372929, 1.10000, 0.90000, 1.10000, 0.90000
 3141,'SWEETWATER~3', 115.0000,2,   3,  27,   1,0.99804693,   4.581676, 1.10000, 0.90000, 1.10000, 0.90000
 3142,'GOODFELLOW~1', 115.0000,2,   3,  27,   1,1.00308895,  -3.929548, 1.10000, 0.90000, 1.10000, 0.90000
 3143,'SANTA ANNA 0', 115.0000,1,   3,  28,   1,0.96372038,  -1.232791, 1.10000, 0.90000, 1.10000, 0.90000
 3144,'ROWENA 0    ', 115.0000,1,   3,  28,   1,0.98074794,   2.530609, 1.10000, 0.90000, 1.10000, 0.90000
 3145,'TRENT 2 0   ', 115.0000,1,   3,  27,   1,0.98932242,   0.787922, 1.10000, 0.90000, 1.10000, 0.90000
 3146,'JUNCTION 0  ', 115.0000,1,   3,  28,   1,0.97746414,   3.307150, 1.10000, 0.90000, 1.10000, 0.90000
 3147,'LAMPASAS 0  ', 115.0000,1,   3,  28,   1,0.97672492, -39.837765, 1.10000, 0.90000, 1.10000, 0.90000
 4002,'LAUGHLIN A~1', 115.0000,1,   4,  20,   1,1.00004315, -29.768215, 1.10000, 0.90000, 1.10000, 0.90000
 4003,'EDINBURG 3 0', 115.0000,2,   4,  19,   1,1.00000000, -29.272080, 1.10000, 0.90000, 1.10000, 0.90000
 4004,'LAREDO 7 0  ', 230.0000,1,   4,  20,   1,0.99085099, -30.160869, 1.10000, 0.90000, 1.10000, 0.90000
 4005,'LAREDO 7 1  ', 115.0000,1,   4,  20,   1,0.99199212, -35.616059, 1.10000, 0.90000, 1.10000, 0.90000
 4006,'BRUNI 2 0   ', 115.0000,1,   4,  20,   1,1.01513398, -25.203813, 1.10000, 0.90000, 1.10000, 0.90000
 4007,'MCALLEN 2 0 ', 115.0000,1,   4,  19,   1,0.96891171, -38.229283, 1.10000, 0.90000, 1.10000, 0.90000
 4008,'POTEET 0    ', 115.0000,1,   4,  20,   1,0.98014015, -45.529447, 1.10000, 0.90000, 1.10000, 0.90000
 4009,'SARITA 3 0  ', 115.0000,1,   4,  21,   1,1.01860476,  -9.800372, 1.10000, 0.90000, 1.10000, 0.90000
 4010,'SARITA 3 1  ',  20.0000,2,   4,  21,   1,1.02999997,  -6.956159, 1.10000, 0.90000, 1.10000, 0.90000
 4011,'HEBBRONVIL~1', 115.0000,2,   4,  19,   1,1.00000000, -16.866010, 1.10000, 0.90000, 1.10000, 0.90000
 4012,'PROGRESO 0  ', 115.0000,1,   4,  19,   1,0.99447960, -29.884748, 1.10000, 0.90000, 1.10000, 0.90000
 4013,'EDINBURG 2 0', 115.0000,1,   4,  19,   1,0.97533739, -35.444642, 1.10000, 0.90000, 1.10000, 0.90000
 4014,'EAGLE PASS 0', 230.0000,1,   4,  20,   1,0.96368486, -25.005620, 1.10000, 0.90000, 1.10000, 0.90000
 4015,'EAGLE PASS 1', 115.0000,1,   4,  20,   1,0.96879786, -27.356552, 1.10000, 0.90000, 1.10000, 0.90000
 4016,'CHARLOTTE 0 ', 115.0000,1,   4,  20,   1,1.00055695, -39.005004, 1.10000, 0.90000, 1.10000, 0.90000
 4017,'CORPUS CH~24', 115.0000,1,   4,  21,   1,1.00919247, -14.372885, 1.10000, 0.90000, 1.10000, 0.90000
 4018,'WOODSBORO 0 ', 115.0000,1,   4,  21,   1,0.99925089, -17.575871, 1.10000, 0.90000, 1.10000, 0.90000
 4019,'MERCEDES 0  ', 115.0000,2,   4,  19,   1,0.97891766, -27.247747, 1.10000, 0.90000, 1.10000, 0.90000
 4020,'CORPUS CH~13', 115.0000,1,   4,  21,   1,0.98266393, -17.346587, 1.10000, 0.90000, 1.10000, 0.90000
 4021,'EDCOUCH 0   ', 115.0000,1,   4,  19,   1,0.97019798, -27.066213, 1.10000, 0.90000, 1.10000, 0.90000
 4022,'ENCINAL 0   ', 115.0000,1,   4,  20,   1,0.99122721, -35.793251, 1.10000, 0.90000, 1.10000, 0.90000
 4023,'MOORE 0     ', 115.0000,1,   4,  20,   1,1.00067449, -40.889310, 1.10000, 0.90000, 1.10000, 0.90000
 4024,'CHRISTINE 0 ', 230.0000,1,   4,  20,   1,1.01420891, -29.659328, 1.10000, 0.90000, 1.10000, 0.90000
 4025,'CHRISTINE 1 ', 115.0000,1,   4,  20,   1,1.01283014, -33.383762, 1.10000, 0.90000, 1.10000, 0.90000
 4026,'CHRISTINE 2 ',  13.8000,2,   4,  20,   1,1.02999997, -22.178966, 1.10000, 0.90000, 1.10000, 0.90000
 4027,'MCALLEN 3 0 ', 115.0000,1,   4,  19,   1,0.98315948, -39.148452, 1.10000, 0.90000, 1.10000, 0.90000
 4028,'FANNIN 0    ', 230.0000,1,   4,  21,   1,1.01000726, -24.645254, 1.10000, 0.90000, 1.10000, 0.90000
 4029,'FANNIN 1    ', 115.0000,1,   4,  21,   1,1.00797987, -25.550015, 1.10000, 0.90000, 1.10000, 0.90000
 4030,'FANNIN 2    ',  13.8000,2,   4,  21,   1,1.00999999, -21.329002, 1.10000, 0.90000, 1.10000, 0.90000
 4031,'SAN YGNACI~1', 115.0000,1,   4,  20,   1,0.99317062, -25.924435, 1.10000, 0.90000, 1.10000, 0.90000
 4032,'KINGSVILLE 0', 115.0000,1,   4,  21,   1,0.99881154, -19.685176, 1.10000, 0.90000, 1.10000, 0.90000
